"hostname","ifname","timeslot","max_metric_value","mean_metric_value"
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 03:00:00",1100941693.213793,969251275.1969823
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 04:00:00",895149892.08,848479314.456011
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 05:00:00",799018743.6254181,757698288.4259833
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 06:00:00",866225303.2026578,769521925.201985
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 07:00:00",1038304592.5049834,881957734.1904207
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 08:00:00",1299642306.1208053,1099798776.4938352
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 09:00:00",1634618369.4496644,1400394970.7279735
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 10:00:00",2016060787.8006644,1820206262.3789103
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 11:00:00",2083425769.0270271,1896821286.9985094
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 12:00:00",1871464882.5675676,1796827000.1524231
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 13:00:00",2255649619.3333335,2090530054.5436733
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 14:00:00",2395558954.3733335,2327683996.848677
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 15:00:00",2416958691.6411963,2349289187.5101304
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 16:00:00",3195357659.3670034,2574273446.930982
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 17:00:00",3163756469.9259257,2928889445.6241026
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 18:00:00",3122855387.5,2895334465.8966193
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 19:00:00",3423010279.090301,3042393196.046419
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 20:00:00",3596081978.167224,3407546499.1184072
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 21:00:00",3729357839.5959597,3616183463.7709613
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 22:00:00",3231691767.891892,3106950465.3337855
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-20 23:00:00",2990390519.3786407,2555773963.2227635
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 00:00:00",2330005643.4054055,2036283924.2579608
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 01:00:00",1472302786.4324324,1186513295.445007
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 02:00:00",1013274364.6599326,908597980.710265
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 03:00:00",854744723.281356,777754115.8262691
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 04:00:00",770420776.3549488,684877213.8716189
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 05:00:00",673886464.08,626741855.9987512
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 06:00:00",811309974.6262627,751915276.5965066
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 07:00:00",995113965.4864864,903339917.0891942
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 08:00:00",1196451528.5656567,1063111092.2453496
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 09:00:00",1268588057.1694353,1209379556.2373662
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 10:00:00",1724689871.2081912,1391235777.6435847
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 11:00:00",1727632267.8108108,1473274698.700629
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 12:00:00",1663296711.8133333,1585914643.8966463
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 13:00:00",1781658379.016835,1583360001.17442
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 14:00:00",1801795977.1351352,1593458581.4709036
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 15:00:00",1807376783.3066666,1614004612.5346663
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 16:00:00",2607584863.84,2127314488.1592493
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 17:00:00",2615548378.0540543,2236879971.9068093
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 18:00:00",2766248342.133333,2470044816.7457805
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 19:00:00",3260765643.7458196,2913462600.3092613
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 20:00:00",3927125412.4266667,3406968886.752331
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 21:00:00",3695007707.3377485,3496692680.281105
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 22:00:00",3659754094.318644,3448934315.348264
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-21 23:00:00",3833363732.794613,3051821086.7951355
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 00:00:00",2309946168.4266667,1893786570.2040389
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 01:00:00",1966792280.0531561,1711976175.970377
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 02:00:00",1879961100.368421,1451754802.4044588
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 03:00:00",1053961901.2961673,953506093.4561472
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 04:00:00",870063950.4053156,822732364.64309
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 05:00:00",926721412.7417219,730598351.9233731
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 06:00:00",950074588.7737705,804540849.0984887
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 07:00:00",1061354828.3879598,965685458.6334347
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 08:00:00",1273341985.4688525,1138578410.426236
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 09:00:00",1304489267.4478114,1254038991.5884583
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 11:00:00",1410198278.7125416,1410198278.7125416
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 12:00:00",2107303843.5516093,1820645855.9009068
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 13:00:00",1720081607.9911013,1620604418.09458
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 14:00:00",2515826946.954394,2381761857.7927647
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 15:00:00",1816279498.1737194,1779531865.6568706
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 16:00:00",2031280772.4128747,2002332098.3003616
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 17:00:00",2239383143.7330365,2125036305.6654606
nl-xy-switch-01,GigabitEthernet12/0/2,"2025-07-22 18:00:00",2625918050.0823135,2424994682.5228724
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 13:00:00",6822324.067340068,5539402.028479591
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 14:00:00",6737824.511784512,5229243.49313693
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 15:00:00",7657830.666666667,5406053.850349807
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 16:00:00",6537723.210702341,4742038.709862891
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 17:00:00",8856780.181818182,5801320.902691076
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 18:00:00",5301861.6,3192716.7136877025
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 19:00:00",3455437.441077441,2282699.611705739
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 20:00:00",6161894.255033557,2553094.699427125
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 21:00:00",2772999.1919191917,2016636.0233879231
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 22:00:00",2459602.481848185,1742174.1491802284
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-19 23:00:00",3966279.096345515,1838049.3845399446
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 00:00:00",2121965.9060402685,1717830.514862254
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 01:00:00",2911638.1952861953,1824202.3575574001
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 02:00:00",5524964.353741497,1813194.3510083798
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 03:00:00",4144608.953642384,1728650.875526606
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 04:00:00",1820634.1476510067,1124534.7782689964
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 05:00:00",4176741.607973422,1281054.3652788878
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 06:00:00",3698016.3466666667,958791.3906663731
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 07:00:00",1656797.5699658704,1093373.9195989429
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 08:00:00",4961294.518518519,3606682.744945601
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 09:00:00",6891723.046357616,4889963.071501301
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 10:00:00",6966725.333333333,5163786.191865184
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 11:00:00",7738366.55033557,5895846.408333965
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 12:00:00",7152395.747508306,4989661.186729375
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 13:00:00",7986003.317073171,5295664.597943808
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 14:00:00",7356362.274509804,5811258.688427155
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 15:00:00",6870971.331147541,5418401.153620495
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 16:00:00",5940151.707641196,4914185.286808158
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 17:00:00",6864721.631578947,4503748.688124332
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 18:00:00",4685040.77852349,3177132.871364335
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 19:00:00",4406828.805369128,2187578.889065348
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 20:00:00",4135332.418300654,2425837.4971289476
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 21:00:00",3362030.362416107,2077310.2353720658
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 22:00:00",2582083.651006711,1778929.5498445197
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-20 23:00:00",2281603.7740863785,1702357.3120027718
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 00:00:00",2884596.986666667,1711747.5378700884
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 01:00:00",2473946.7744107745,1408833.322494979
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 02:00:00",1839878.803986711,1290372.5151732748
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 03:00:00",3451917.980066445,1248100.2051276043
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 04:00:00",3346705.685618729,1540093.1952195577
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 05:00:00",1761729.8098360656,1264016.0261887398
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 06:00:00",4681234.845637584,1874806.7657552394
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 07:00:00",2527848.318936877,1824355.4239221972
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 08:00:00",4376545.837837838,2407230.5498962644
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 09:00:00",4402265.169435216,3318711.357044215
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 10:00:00",4936407.97260274,3778122.9407738503
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 11:00:00",5351451.867549669,2640832.20864812
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 12:00:00",5580672.157894737,3602397.484940997
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 13:00:00",5783990.410774411,3160266.168934062
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 14:00:00",3863634.3434343436,2633673.972409796
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 15:00:00",9335433.578595318,4642644.00541388
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 16:00:00",4970919.265573771,2148682.5971038574
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 17:00:00",6751947.698630137,3091913.5946463076
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 18:00:00",2561604.4295302015,2080753.109020922
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 19:00:00",3855536.0269360268,1926424.0431970104
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 20:00:00",2808516.8163265307,2202663.845172769
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 21:00:00",3293236.789297659,2116424.1598633565
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 22:00:00",2763580.3905723905,1642467.7766289795
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-21 23:00:00",2006065.5563139932,1412284.580588695
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 00:00:00",2530791.595959596,1685410.791069243
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 01:00:00",2583882.362416107,1859181.7448859154
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 02:00:00",1871690.9288135592,1261396.598236
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 03:00:00",4156828.053691275,1663326.8496889137
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 04:00:00",3688374.830564784,1778760.7940687218
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 05:00:00",3892639.243243243,1863956.9975164388
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 06:00:00",1680053.6518771332,1211626.4087889243
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 07:00:00",1728335.816993464,1083095.0999233394
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 08:00:00",3498441.616161616,1627691.6458584273
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 09:00:00",2486756.108108108,1723012.3643932624
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 10:00:00",2970871.2996632997,1894374.4440914777
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 11:00:00",5642276.039603961,3263679.7147288374
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 12:00:00",3985536.524590164,2255911.643492796
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 13:00:00",3095757.594771242,2130755.930949788
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 14:00:00",2922145.8873239434,1987596.747736764
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 15:00:00",2577558.922558923,1541355.79916127
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 16:00:00",3072881.7425742573,2264276.3243894684
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 17:00:00",5601587.136212625,2387697.0663009225
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 18:00:00",5013356.423841059,2477656.8734953995
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 19:00:00",2838256.0267558526,1904512.0268972437
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 20:00:00",3299200.322147651,2414227.3568044472
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 21:00:00",2408661.0301003344,1671146.605089792
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 22:00:00",5138260.816053512,3292096.529339696
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-22 23:00:00",3922520.1066666665,2284722.3645746927
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 00:00:00",2700220.2953020134,2061629.2673157994
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 01:00:00",3470954.947368421,1564559.7613445106
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 02:00:00",1360217.5948553055,887620.9467135593
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 03:00:00",3988650.448979592,1363144.5579520545
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 04:00:00",1832825.1313131314,981546.5471152716
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 05:00:00",3704350.7733333334,930873.4689638752
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 06:00:00",1477413.0933333333,921710.8775400135
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 07:00:00",7302621.906040268,3057119.4855759833
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 08:00:00",6776955.960396039,5073096.337305939
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 09:00:00",6097950.281879195,4539865.321797786
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 10:00:00",6770553.073825504,4802644.377347205
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 11:00:00",7060675.157190636,5103696.973914001
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 12:00:00",7003137.154098361,4560239.643635833
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 13:00:00",8738782.689419795,5625912.9526150795
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 14:00:00",8060888.91503268,5792074.526714926
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 15:00:00",6847055.706666667,5289550.561618738
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 16:00:00",6968965.342281879,5283298.418219288
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 17:00:00",7178250.24,4719348.665151175
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 18:00:00",3479010.675767918,2430450.200840709
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 19:00:00",3274998.201342282,2587167.0782642374
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 20:00:00",9562695.04318937,3521253.927108537
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 21:00:00",5134439.758389262,2965892.480394504
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 22:00:00",3538116.1610738253,2620210.8220335324
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-23 23:00:00",3167861.925925926,1947419.7624725704
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 00:00:00",3983859.92,1986131.834257628
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 01:00:00",3791272.1333333333,1735698.7047462682
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 02:00:00",1105412.3540983608,935781.545055875
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 03:00:00",2081963.8272425248,1002684.5866716262
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 04:00:00",2612850.657807309,1104031.054418783
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 05:00:00",2969942.5194805195,1242069.2525252923
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 06:00:00",4414503.6460176995,1479341.4972978688
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 07:00:00",5638808.829431438,1893324.850604358
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 08:00:00",8639251.083056478,4909734.834901219
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 09:00:00",7082922.648464164,4980479.898065077
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 10:00:00",7606646.88,5001950.296702114
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 11:00:00",10988098.316498317,6360078.364443924
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 12:00:00",7785957.253333333,5010188.103545472
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 13:00:00",6203800.3513513515,4789711.853648946
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 14:00:00",7703643.333333333,5288341.92740501
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 15:00:00",7099518.545454546,5068801.932124842
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 16:00:00",8048434.684563759,5883787.970404942
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 17:00:00",26185133.729372937,6037885.34349511
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 18:00:00",2635752.135135135,2062220.4768094476
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 19:00:00",2822200.214046823,2098561.4320761603
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 20:00:00",2882048.108108108,2244395.356016827
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 21:00:00",9108413.432432432,3938454.9684801707
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 22:00:00",5589392.393442623,2757717.4490817743
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-24 23:00:00",3723415.9202657808,2224576.2310544467
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 00:00:00",4165318.947368421,1854541.0582812652
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 01:00:00",2027667.0063694268,1053201.6351263106
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 02:00:00",968184.2424242424,823189.6982182155
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 03:00:00",2026061.8666666667,933351.6072290593
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 04:00:00",3875151.7591973245,1225191.561571752
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 05:00:00",3246780.6887417217,1279210.5110631662
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 06:00:00",3202218.086956522,1429869.6782447018
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 07:00:00",1904996.0529801324,1057748.4088821323
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 08:00:00",6518700.216216216,3391161.428985668
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 09:00:00",5779636.651162791,4601249.855007337
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 10:00:00",6144971.585284281,4920086.907201164
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 11:00:00",7242502.18815331,5429988.000759332
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 12:00:00",7885414.857142857,6404876.700445696
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 13:00:00",9291164.108108109,6486413.19272582
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 14:00:00",9114690.113712374,6881204.772529063
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 15:00:00",8389532.72,6870699.721272399
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 16:00:00",7284053.966555184,5432862.7266824
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 17:00:00",9285679.2,6400695.004385826
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 18:00:00",6783191.867109635,5701936.612781704
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 19:00:00",7584649.8133333335,5962268.853834956
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 20:00:00",6216854.127090301,4993473.6675981395
nl-xy-switch-01,GigabitEthernet12/1/10,"2025-06-25 21:00:00",5267839.5051546395,4064270.1000351445
